case_id,trade_nm,legal_name,street_addr_1_txt,cty_nm,st_cd,zip_cd,naic_cd,naics_code_description,case_violtn_cnt,cmp_assd_cnt,ee_violtd_cnt,bw_atp_amt,ee_atp_cnt,findings_start_date,findings_end_date,flsa_violtn_cnt,flsa_repeat_violator,flsa_bw_atp_amt,flsa_ee_atp_cnt,flsa_mw_bw_atp_amt,flsa_ot_bw_atp_amt,flsa_15a3_bw_atp_amt,flsa_cmp_assd_amt,sca_violtn_cnt,sca_bw_atp_amt,sca_ee_atp_cnt,mspa_violtn_cnt,mspa_bw_atp_amt,mspa_ee_atp_cnt,mspa_cmp_assd_amt,h1b_violtn_cnt,h1b_bw_atp_amt,h1b_ee_atp_cnt,h1b_cmp_assd_amt,fmla_violtn_cnt,fmla_bw_atp_amt,fmla_ee_atp_cnt,fmla_cmp_assd_amt,flsa_cl_violtn_cnt,flsa_cl_minor_cnt,flsa_cl_cmp_assd_amt,dbra_cl_violtn_cnt,dbra_bw_atp_amt,dbra_ee_atp_cnt,h2a_violtn_cnt,h2a_bw_atp_amt,h2a_ee_atp_cnt,h2a_cmp_assd_amt,flsa_smw14_violtn_cnt,flsa_smw14_bw_amt,flsa_smw14_ee_atp_cnt,cwhssa_violtn_cnt,cwhssa_bw_amt,cwhssa_ee_cnt,osha_violtn_cnt,osha_bw_atp_amt,osha_ee_atp_cnt,osha_cmp_assd_amt,eppa_violtn_cnt,eppa_bw_atp_amt,eppa_ee_cnt,eppa_cmp_assd_amt,h1a_violtn_cnt,h1a_bw_atp_amt,h1a_ee_atp_cnt,h1a_cmp_assd_amt,crew_violtn_cnt,crew_bw_atp_amt,crew_ee_atp_cnt,crew_cmp_assd_amt,ccpa_violtn_cnt,ccpa_bw_atp_amt,ccpa_ee_atp_cnt,flsa_smwpw_violtn_cnt,flsa_smwpw_bw_atp_amt,flsa_smwpw_ee_atp_cnt,flsa_hmwkr_violtn_cnt,flsa_hmwkr_bw_atp_amt,flsa_hmwkr_ee_atp_cnt,flsa_hmwkr_cmp_assd_amt,ca_violtn_cnt,ca_bw_atp_amt,ca_ee_atp_cnt,pca_violtn_cnt,pca_bw_atp_amt,pca_ee_atp_cnt,flsa_smwap_violtn_cnt,flsa_smwap_bw_atp_amt,flsa_smwap_ee_atp_cnt,flsa_smwft_violtn_cnt,flsa_smwft_bw_atp_amt,flsa_smwft_ee_atp_cnt,flsa_smwl_violtn_cnt,flsa_smwl_bw_atp_amt,flsa_smwl_ee_atp_cnt,flsa_smwmg_violtn_cnt,flsa_smwmg_bw_atp_amt,flsa_smwmg_ee_atp_cnt,flsa_smwsl_violtn_cnt,flsa_smwsl_bw_atp_amt,flsa_smwsl_ee_atp_cnt,eev_violtn_cnt,h2b_violtn_cnt,h2b_bw_atp_amt,h2b_ee_atp_cnt,sraw_violtn_cnt,sraw_bw_atp_amt,sraw_ee_atp_cnt,ld_dt,industry_code,industry_title
1878771,One Dragon Restaurant,"Hai-Bao, Inc.",9310 Bellaire Blvd.,Houston,TX,77036,722110,Full-Service Restaurants,11,0,6,14360.11,6,2017-03-20,2019-03-19,11,N/A,14360.11,6,7697.57,6383.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-01-27 11:37:38 EST,7221,Full-service restaurants
1861670,Turbo Machining,Turbo Machining LLC,5722 Luce St,Houston,TX,77087,332710,Machine Shops,0,0,0,0,0,2016-08-17,2018-08-15,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-07-13 00:23:01 EDT,3327,Machine shops and threaded product mfg.
1874286,Damcon LP,Damcon LP,2726 Bissonnet St,Houston,TX,77005,236220,Commercial and Institutional Building Construction,1,0,0,0,0,2018-07-19,2019-02-26,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-07-26 10:03:58 EDT,2362,Nonresidential building construction
1874563,Big M Constructors,"Big M Constructors, Inc.",10200 Winfern Road,Houston,TX,77064,236210,Industrial Building Construction,1,0,0,0,0,2017-05-07,2019-05-05,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-07-26 10:03:58 EDT,2362,Nonresidential building construction
1874604,Boudreaux's Cajun Kitchen,"Boudreaux's Cajun Kitchen, Inc.",12806 Gulf Freeway,Houston,TX,77034,722211,Limited-Service Restaurants,0,0,0,0,0,2017-03-13,2019-03-10,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-07-26 10:03:58 EDT,7222,Limited-service eating places
1875142,USA Patrol Division,"USAPD, LLC",13326 Westheimer Road,Houston,TX,77077,561612,Security Guards and Patrol Services,21,0,19,8255.64,19,2017-11-16,2019-03-08,21,N/A,8255.64,19,0,8255.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-07-26 10:03:59 EDT,5616,Investigation and security services
1882720,Premium Staffing Group,"Premium Staffing Group, LLC",2626 S Loop W,Houston,TX,77054,561320,Temporary Help Services,1,0,0,0,0,2017-06-14,2019-06-13,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-01-27 11:37:39 EST,5613,Employment services
1880804,Pizza Hut,"MUY Pizza Tejas, LLC",12775 Bissonet Street,Houston,TX,77099,722211,Limited-Service Restaurants,0,0,0,0,0,2017-04-26,2019-04-25,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-07-26 10:04:00 EDT,7222,Limited-service eating places
1860489,Raceway,Red Roven Enterprise LLC,12411 Kuykendahl Road,Houston,TX,77090,447110,Gasoline Stations with Convenience Stores,5,0,4,0,0,2016-09-11,2018-09-09,5,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-07-13 00:23:01 EDT,4471,Gasoline stations
1837390,Wing Stop,"Mylanwings Enterprises, LLC",19754 Tomball Parkway,Houston,TX,77070,722211,Limited-Service Restaurants,6,1540,4,31888.53,4,2014-11-08,2017-11-04,6,W,31888.53,4,178.81,31709.72,0,1540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-07-26 10:03:56 EDT,7222,Limited-service eating places
1838320,"KBRwyle Technology Solutions, LLC","KBRwyle Technology Solutions, LLC",601 Jefferson St,Houston,TX,77002,54169,Other Scientific and Technical Consulting Services,32,0,18,233912.68,18,2016-09-30,2018-06-29,0,N/A,0,0,0,0,0,0,20,230828.38,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3084.3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-07-26 10:03:56 EDT,5416,Management and technical consulting services
1845520,"Alejandro Flores Logistics, LLC",Alejandro Flores Logistics,10 Oak Ct # 6307,Houston,TX,77006,4884,Support Activities for Road Transportation,0,0,0,0,0,2016-03-15,2018-03-14,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-07-26 10:03:56 EDT,4884,Support activities for road transportation
1828492,Conn's,"Conn Appliances, Inc.",8201 S Gessner,Houston,TX,77036,442110,Furniture Stores,14,0,14,1834.42,14,2015-06-20,2017-06-17,14,R,1834.42,14,0,1834.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-07-26 10:03:56 EDT,4421,Furniture stores
1861714,Carniceria La Guadalajara,"GSA Friends, Inc.",13526 Tidwell Rd,Houston,TX,77044,445210,Meat Markets,12,0,11,14419.72,11,2016-10-01,2018-09-28,12,N/A,14419.72,11,0,14419.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-07-13 00:23:01 EDT,4452,Specialty food stores
1859267,Unishow USA Inc.,"Unishow USA, Inc.","5902 Sovereign Drive, Suite B",Houston,TX,77036,453991,Tobacco Stores,14,0,12,6060.35,12,2016-08-01,2018-07-31,14,N/A,6060.35,12,0,6060.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-07-13 00:23:00 EDT,4539,Other miscellaneous store retailers
1845946,Taqueria El Nopalito,RC & A Enterprise Inc,15323 Gulf Freeway,Houston,TX,77034,722110,Full-Service Restaurants,24,0,22,9105.55,22,2016-02-15,2018-02-14,24,N/A,9105.55,22,0,9105.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-07-26 10:03:56 EDT,7221,Full-service restaurants
1872915,Shipley Do-Nuts,"Bellaire Donut, Inc.",11568 Bellaire Blvd,Houston,TX,77072,722213,Snack and Nonalcoholic Beverage Bars,1,0,0,0,0,2017-01-29,2019-01-26,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-07-13 00:23:03 EDT,7222,Limited-service eating places
1872921,Shipley Do-Nuts,"Pinemont Donut Shop, Inc.",5302 Bingle Road,Houston,TX,77092,722213,Snack and Nonalcoholic Beverage Bars,1,0,1,125,1,2017-01-15,2019-01-13,1,N/A,125,1,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-07-13 00:23:03 EDT,7222,Limited-service eating places
1872940,Shipley Do-Nuts,288 Admore Corp,6655 Ardmore St,Houston,TX,77021,722213,Snack and Nonalcoholic Beverage Bars,1,0,0,0,0,2017-10-01,2019-01-27,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-07-13 00:23:03 EDT,7222,Limited-service eating places
1872954,Shipley Do-Nuts,Airline Donuts Corporation,"11431 Airline Dr,",Houston,TX,77037,722213,Snack and Nonalcoholic Beverage Bars,2,0,0,0,0,2017-01-23,2019-01-20,2,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-07-13 00:23:03 EDT,7222,Limited-service eating places
1872955,Shipley Do-Nuts,"Mackinaw Enterprises, Inc.",1629 Gessner Road,Houston,TX,77080,722213,Snack and Nonalcoholic Beverage Bars,2,0,0,0,0,2017-02-06,2019-02-03,2,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-07-13 00:23:03 EDT,7222,Limited-service eating places
1762220,A & B Mail Transportation,A&B Mail Transporting Service,2035 Derby Street,Houston,TX,77067,491110,Postal Service,44,0,21,226856.28,21,2014-01-01,2017-07-31,2,N/A,0,0,0,0,0,0,42,226856.28,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-01-27 11:37:33 EST,4911,Postal service
1849770,Schaffer Mechanical,"Schaffer Mechanical, Inc.",5420 Gulfton Dr,Houston,TX,77061,238220,"Plumbing, Heating, and Air-Conditioning Contractors",10,0,4,9612.62,4,2017-07-24,2018-03-25,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6059.66,3,0,0,0,0,0,0,0,3,3552.96,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-01-27 11:37:34 EST,2382,Building equipment contractors
1850296,Paragon Systems,"Paragon Systems, Inc.",8121 Broadway St,Houston,TX,77061,561612,Security Guards and Patrol Services,2,0,1,828.27,1,2016-12-30,2018-12-27,0,N/A,0,0,0,0,0,0,2,828.27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-01-27 11:37:34 EST,5616,Investigation and security services
1853235,C & B Utilities,"C & B Utilities, Inc.",13420 E Hardy Road,Houston,TX,77039,238220,"Plumbing, Heating, and Air-Conditioning Contractors",10,0,6,7203.08,6,2016-05-16,2018-05-15,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7203.08,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-01-27 11:37:34 EST,2382,Building equipment contractors
1853360,Tostada Regia,"Tostada Regia Long Point, LLC",10066 Longpoint Rd.,Houston,TX,77055,722110,Full-Service Restaurants,430,0,347,79290.3,347,2016-02-06,2018-12-23,430,N/A,79290.3,347,11287.24,68003.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-01-27 11:37:35 EST,7221,Full-service restaurants
1863902,Global Vapor Control Inc.,"Global Vapor Control, Inc.","12600 North Featherwood Dr, Suite 330",Houston,TX,77034,324199,All Other Petroleum and Coal Products Manufacturing,2,0,1,7500,1,2018-01-01,2018-07-06,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-07-13 00:23:01 EDT,3241,Petroleum and coal products manufacturing
1858537,"Aquatic Management of Houston, Inc.","Aquatic Management of Houston, Inc.",9776 Whithorn Dr.,Houston,TX,77095,713990,All Other Amusement and Recreation Industries,67,43818,67,0,0,2016-07-10,2018-07-05,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,67,43818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-07-26 10:03:56 EDT,7139,Other amusement and recreation industries
1842342,El Tiempo Cantina,"El Tiempo Elmdale, LLC",2814 Navigation Blvd,Houston,TX,77003,722110,Full-Service Restaurants,60,19160.25,59,183845.34,59,2016-01-09,2018-01-06,60,R,183845.34,59,0,183845.34,0,19160.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-01-27 11:37:34 EST,7221,Full-service restaurants
1846600,The Westbury Place,SSC Houston Westbury Place Operating Company,5201 S. Willow Dr.,Houston,TX,77035,623110,Nursing Care Facilities,166,0,130,46379.6,130,2016-03-03,2018-02-28,1,N/A,0,0,0,0,0,0,165,46379.6,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-01-27 11:37:34 EST,6231,"Nursing care facilities, skilled nursing"
1867855,Holiday Inn Express & Suites Sharpstown,"Hilcroft Hospitality, LLC",6978 Wind Water Parkway North,Houston,TX,77036,721110,Hotels (except Casino Hotels) and Motels,2,0,1,362.5,1,2018-02-08,2018-11-04,2,N/A,362.5,1,362.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-07-13 00:23:02 EDT,7211,Traveler accommodation
1909365,Embark Senior Living,"Eclipse Portfolio Operations II, LLC",7575 Willow Chase Blvd.,Houston,TX,77070,62311,Nursing Care Facilities,0,0,0,0,0,2018-05-12,2020-05-09,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-10-07 13:04:33 EDT,6231,"Nursing care facilities, skilled nursing"
1854703,Sevilla Pizza,Sevilla Pizza #2,12200 Gulf Freeway Ste 260,Houston,TX,77034,722211,Limited-Service Restaurants,8,8070,3,0,0,2016-05-23,2018-05-22,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,8070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-10-07 13:04:28 EDT,7222,Limited-service eating places
1889058,King Star Seafood Buffet,"Brother King Star, Inc",6223 Bellaire Blvd,Houston,TX,77081,722110,Full-Service Restaurants,17,0,15,0,0,2017-09-03,2019-09-01,17,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-01-27 00:17:55 EST,7221,Full-service restaurants
1889247,Elite Protective Services,"Elite Protective Servces, LLC",2807 Houston Ave,Houston,TX,77009,561612,Security Guards and Patrol Services,52,0,51,0,0,2017-09-04,2019-09-01,52,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-01-27 00:17:55 EST,5616,Investigation and security services
1921991,Specialty Concrete Coatings of Texas,"Tejas Specialty Concrete Coatings, LLC",8920 Point 6 Circle,Houston,TX,77095,236115,New Single-Family Housing Construction (except Operative Builders),1,0,0,0,0,2018-10-03,2020-10-02,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-01-27 00:18:03 EST,2361,Residential building construction
1897719,Martinez Kitchen and Bakery,Martinez Kitchen and Bakery,17637 El Camino Real,Houston,TX,77058,445291,Baked Goods Stores,3,0,2,2341.56,2,2019-09-07,2020-01-14,3,N/A,2341.56,2,0,2341.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-07-16 00:18:47 EDT,4452,Specialty food stores
1911753,Solis Medical Laboratories,"SML, Inc.","7501 Fannin Street, Ste. 800",Houston,TX,77054,621511,Medical Laboratories,0,0,0,0,0,2018-07-27,2020-07-24,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-10-07 13:04:33 EDT,6215,Medical and diagnostic laboratories
1911760,AFC Transportation,GBJ Inc.,15734 Aldine Westefield rd,Houston,TX,77032,48411,"General Freight Trucking, Local",4,0,1,0,0,2019-06-03,2020-03-12,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-10-07 13:04:33 EDT,4841,General freight trucking
